Optical Power Monitor
5.0.4590.776
Delimiter Used: , ','

Start of Measurement , 1/7/2024 23:17:29
Sample Interval , 0.5 s
, PM100D 200629114
Type, PM100D
Serialnumber, P0041112
Sensor, S120C
SensorSerialnumber, 200629114
Wavelength / Responsivity, 780 nm

,,,PM100D 200629114, 
Samples ,Date (MM/dd/yyyy) ,Time of day (hh:mm:ss) ,Power (W),
288, 1/7/2024, 23:19:32.650,0.0013902
289, 1/7/2024, 23:19:33.171,0.0013896
290, 1/7/2024, 23:19:33.693,0.0013894
291, 1/7/2024, 23:19:34.218,0.0013901
292, 1/7/2024, 23:19:34.739,0.0013915
293, 1/7/2024, 23:19:35.259,0.0013905
294, 1/7/2024, 23:19:35.780,0.0013898
295, 1/7/2024, 23:19:36.303,0.0013897
296, 1/7/2024, 23:19:36.821,0.0013891
297, 1/7/2024, 23:19:37.343,0.0013886
298, 1/7/2024, 23:19:37.864,0.0013884
299, 1/7/2024, 23:19:38.388,0.0013885
300, 1/7/2024, 23:19:38.909,0.0013887
301, 1/7/2024, 23:19:38.941,0.0013886
302, 1/7/2024, 23:19:38.972,0.0013886
303, 1/7/2024, 23:19:39.002,0.0013877
304, 1/7/2024, 23:19:39.523,0.0013892
305, 1/7/2024, 23:19:40.044,0.0013873
306, 1/7/2024, 23:19:40.565,0.0013891
307, 1/7/2024, 23:19:41.085,0.0013882
308, 1/7/2024, 23:19:41.608,0.0013855
309, 1/7/2024, 23:19:42.134,0.0013908
310, 1/7/2024, 23:19:42.658,0.001388
311, 1/7/2024, 23:19:43.182,0.0013852
312, 1/7/2024, 23:19:43.707,0.0013887
313, 1/7/2024, 23:19:44.227,0.0013886
314, 1/7/2024, 23:19:44.749,0.001389
315, 1/7/2024, 23:19:45.269,0.0013886
316, 1/7/2024, 23:19:45.787,0.0013884
317, 1/7/2024, 23:19:46.307,0.0013875
318, 1/7/2024, 23:19:46.827,0.0013896
319, 1/7/2024, 23:19:47.353,0.0013914
320, 1/7/2024, 23:19:47.874,0.0013897
321, 1/7/2024, 23:19:47.906,0.0013922
322, 1/7/2024, 23:19:47.937,0.0013919
323, 1/7/2024, 23:19:47.968,0.0013889
324, 1/7/2024, 23:19:48.000,0.001388
325, 1/7/2024, 23:19:48.522,0.0013895
326, 1/7/2024, 23:19:49.042,0.0013913
327, 1/7/2024, 23:19:49.561,0.0013931
328, 1/7/2024, 23:19:50.080,0.00139
329, 1/7/2024, 23:19:50.603,0.0013884
330, 1/7/2024, 23:19:51.124,0.0013885
331, 1/7/2024, 23:19:51.641,0.0013902
332, 1/7/2024, 23:19:52.163,0.0013878
333, 1/7/2024, 23:19:52.685,0.0013899
334, 1/7/2024, 23:19:53.205,0.0013903
335, 1/7/2024, 23:19:53.723,0.0013913
336, 1/7/2024, 23:19:54.244,0.0013921
337, 1/7/2024, 23:19:54.765,0.0013899
338, 1/7/2024, 23:19:55.284,0.0013908
339, 1/7/2024, 23:19:55.806,0.0013925
340, 1/7/2024, 23:19:56.329,0.0013906
341, 1/7/2024, 23:19:56.850,0.0013926
342, 1/7/2024, 23:19:57.368,0.0013924
343, 1/7/2024, 23:19:57.888,0.0013901
344, 1/7/2024, 23:19:57.919,0.0013943
345, 1/7/2024, 23:19:57.950,0.0013931
346, 1/7/2024, 23:19:57.982,0.0013934
347, 1/7/2024, 23:19:58.013,0.0013913
348, 1/7/2024, 23:19:58.532,0.0013909
349, 1/7/2024, 23:19:59.052,0.0013891
350, 1/7/2024, 23:19:59.574,0.0013876
351, 1/7/2024, 23:20:00.097,0.0013874
352, 1/7/2024, 23:20:00.618,0.0013867
353, 1/7/2024, 23:20:01.138,0.0013871
354, 1/7/2024, 23:20:01.658,0.0013848
355, 1/7/2024, 23:20:02.158,0.0013868
356, 1/7/2024, 23:20:02.679,0.0013886
357, 1/7/2024, 23:20:03.203,0.0013881
358, 1/7/2024, 23:20:03.723,0.0013879
359, 1/7/2024, 23:20:04.245,0.0013901
360, 1/7/2024, 23:20:04.765,0.0013884
361, 1/7/2024, 23:20:05.286,0.0013879
362, 1/7/2024, 23:20:05.805,0.0013889
363, 1/7/2024, 23:20:06.325,0.0013885
364, 1/7/2024, 23:20:06.844,0.0013864
365, 1/7/2024, 23:20:07.367,0.0013871
366, 1/7/2024, 23:20:07.891,0.0013882
367, 1/7/2024, 23:20:07.922,0.0013868
368, 1/7/2024, 23:20:07.953,0.0013871
369, 1/7/2024, 23:20:07.984,0.0013863
370, 1/7/2024, 23:20:08.015,0.0013871
371, 1/7/2024, 23:20:08.539,0.001388
372, 1/7/2024, 23:20:09.058,0.0013881
373, 1/7/2024, 23:20:09.577,0.0013883
374, 1/7/2024, 23:20:10.099,0.0013867
375, 1/7/2024, 23:20:10.623,0.0013872
376, 1/7/2024, 23:20:11.144,0.0013857
377, 1/7/2024, 23:20:11.661,0.0013879
378, 1/7/2024, 23:20:12.181,0.0013872
379, 1/7/2024, 23:20:12.703,0.0013873
380, 1/7/2024, 23:20:13.221,0.0013869
